12.16	0 0 0 0.315738 -0.906423 0
12.18	0 0 0 0.335769 -0.88632 0
12.2	0 0 0 0.355853 -0.866369 0
12.22	0 0 0 0.37601 -0.846613 0
12.24	0 0 0 0.396264 -0.827092 0
12.26	0 0 0 0.416638 -0.80784 0
12.28	0 0 0 0.437155 -0.788887 0
12.3	0 0 0 0.457838 -0.770257 0
12.32	0 0 0 0.478712 -0.751971 0
12.34	0 0 0 0.499799 -0.734042 0
12.36	0 0 0 0.521118 -0.71648 0
12.38	0 0 0 0.54269 -0.699287 0
12.4	0 0 0 0.56453 -0.682464 0
12.42	0 0 0 0.586652 -0.666003 0
12.44	0 0 0 0.609065 -0.649895 0
12.46	0 0 0 0.631775 -0.634125 0
12.48	0 0 0 0.654784 -0.618673 0
12.5	0 0 0 0.67809 -0.603519 0
12.52	0 0 0 0.701684 -0.588637 0
12.54	0 0 0 0.725553 -0.574 0
12.56	0 0 0 0.74968 -0.55958 0
12.58	0 0 0 0.774042 -0.545345 0
12.6	0 0 0 0.798611 -0.531265 0
12.62	0 0 0 0.823353 -0.517307 0
12.64	0 0 0 0.848232 -0.503439 0
12.66	0 0 0 0.873204 -0.48963 0
12.68	0 0 0 0.898223 -0.47585 0
12.7	0 0 0 0.923238 -0.462066 0
12.72	0 0 0 0.948194 -0.448253 0
12.74	0 0 0 0.973035 -0.434381 0
12.76	0 0 0 0.9977 -0.420425 0
12.78	0 0 0 1.02212 -0.406363 0
12.8	0 0 0 1.04624 -0.392172 0
12.82	0 0 0 1.06999 -0.377834 0
12.84	0 0 0 1.0933 -0.36333 0
12.86	0 0 0 1.1161 -0.348648 0
12.88	0 0 0 1.13833 -0.333773 0
12.9	0 0 0 1.1599 -0.318697 0
12.92	0 0 0 1.18077 -0.303411 0
12.94	0 0 0 1.20085 -0.28791 0
12.96	0 0 0 1.22008 -0.272191 0
12.98	0 0 0 1.23839 -0.256252 0
13	0 0 0 1.25573 -0.240096 0
13.02	0 0 0 1.27204 -0.223726 0
13.04	0 0 0 1.28725 -0.207146 0
13.06	0 0 0 1.30131 -0.190364 0
13.08	0 0 0 1.31417 -0.17339 0
13.1	0 0 0 1.32579 -0.156232 0
13.12	0 0 0 1.33611 -0.138905 0
13.14	0 0 0 1.3451 -0.12142 0
13.16	0 0 0 1.35273 -0.103794 0
13.18	0 0 0 1.35896 -0.0860414 0
13.2	0 0 0 1.36377 -0.0681798 0
13.22	0 0 0 1.36713 -0.0502267 0
13.24	0 0 0 1.36903 -0.0322006 0
13.26	0 0 0 1.36947 -0.0141205 0
13.28	0 0 0 1.36842 0.00399432 0
13.3	0 0 0 1.3659 0.0221244 0
13.32	0 0 0 1.3619 0.0402502 0
13.34	0 0 0 1.35644 0.0583523 0
13.36	0 0 0 1.34953 0.0764115 0
13.38	0 0 0 1.34119 0.0944093 0
13.4	0 0 0 1.33145 0.112327 0
13.42	0 0 0 1.32033 0.130149 0
13.44	0 0 0 1.30787 0.147857 0
13.46	0 0 0 1.29411 0.165438 0
13.48	0 0 0 1.2791 0.182876 0
13.5	0 0 0 1.26287 0.200159 0
13.52	0 0 0 1.24549 0.217277 0
13.54	0 0 0 1.22701 0.234221 0
13.56	0 0 0 1.20748 0.250983 0
13.58	0 0 0 1.18698 0.267559 0
13.6	0 0 0 1.16557 0.283944 0
13.62	0 0 0 1.1433 0.300138 0
13.64	0 0 0 1.12027 0.316144 0
13.66	0 0 0 1.09652 0.331965 0
13.68	0 0 0 1.07215 0.347607 0
13.7	0 0 0 1.04722 0.363081 0
13.72	0 0 0 1.0218 0.378398 0
13.74	0 0 0 0.995978 0.393573 0
13.76	0 0 0 0.969817 0.408623 0
13.78	0 0 0 0.943392 0.423569 0
13.8	0 0 0 0.916775 0.438434 0
13.82	0 0 0 0.890033 0.453243 0
13.84	0 0 0 0.863232 0.468024 0
13.86	0 0 0 0.836435 0.482807 0
13.88	0 0 0 0.809702 0.497625 0
13.9	0 0 0 0.783088 0.51251 0
13.92	0 0 0 0.756643 0.5275 0
13.94	0 0 0 0.730412 0.542631 0
13.96	0 0 0 0.704436 0.557938 0
13.98	0 0 0 0.678749 0.573461 0
14	0 0 0 0.65338 0.589236 0
14.02	0 0 0 0.628352 0.605298 0
14.04	0 0 0 0.60368 0.621682 0
14.06	0 0 0 0.579376 0.63842 0
14.08	0 0 0 0.555444 0.655541 0
14.1	0 0 0 0.531882 0.67307 0
14.12	0 0 0 0.508684 0.691029 0
14.14	0 0 0 0.485839 0.709434 0
14.16	0 0 0 0.463331 0.728296 0
14.18	0 0 0 0.441139 0.747621 0
14.2	0 0 0 0.419241 0.767408 0
14.22	0 0 0 0.397611 0.787649 0
14.24	0 0 0 0.376222 0.808331 0
14.26	0 0 0 0.355045 0.829433 0
14.28	0 0 0 0.334051 0.850928 0
14.3	0 0 0 0.313211 0.872782 0
14.32	0 0 0 0.292497 0.894957 0
14.34	0 0 0 0.27188 0.917405 0
14.36	0 0 0 0.251337 0.940075 0
14.38	0 0 0 0.230842 0.962911 0
14.4	0 0 0 0.210375 0.985851 0
14.42	0 0 0 0.189917 1.00883 0
14.44	0 0 0 0.169453 1.03177 0
14.46	0 0 0 0.148969 1.05462 0
14.48	0 0 0 0.128455 1.07728 0
14.5	0 0 0 0.107905 1.09968 0
14.52	0 0 0 0.0873151 1.12175 0
14.54	0 0 0 0.0666838 1.1434 0
14.56	0 0 0 0.0460137 1.16455 0
14.58	0 0 0 0.0253098 1.18512 0
14.6	0 0 0 0.00457968 1.20503 0
14.62	0 0 0 -0.0161662 1.2242 0
14.64	0 0 0 -0.0369153 1.24254 0
14.66	0 0 0 -0.0576524 1.25999 0
14.68	0 0 0 -0.0783607 1.27647 0
14.7	0 0 0 -0.0990213 1.2919 0
14.72	0 0 0 -0.119613 1.30622 0
14.74	0 0 0 -0.140115 1.31936 0
14.76	0 0 0 -0.160503 1.33126 0
14.78	0 0 0 -0.180753 1.34186 0
14.8	0 0 0 -0.20084 1.35111 0
14.82	0 0 0 -0.220738 1.35895 0
14.84	0 0 0 -0.240421 1.36535 0
14.86	0 0 0 -0.259862 1.37025 0
14.88	0 0 0 -0.279034 1.37364 0
14.9	0 0 0 -0.297913 1.37547 0
14.92	0 0 0 -0.316472 1.37573 0
14.94	0 0 0 -0.334686 1.3744 0
14.96	0 0 0 -0.352531 1.37146 0
14.98	0 0 0 -0.369984 1.36691 0
15	0 0 0 -0.387022 1.36075 0
15.02	0 0 0 -0.403625 1.35298 0
15.04	0 0 0 -0.419775 1.34362 0
15.06	0 0 0 -0.435453 1.33268 0
15.08	0 0 0 -0.450645 1.32018 0
15.1	0 0 0 -0.465338 1.30615 0
15.12	0 0 0 -0.479521 1.29063 0
15.14	0 0 0 -0.493184 1.27365 0
15.16	0 0 0 -0.506323 1.25526 0
15.18	0 0 0 -0.518933 1.23551 0
15.2	0 0 0 -0.531014 1.21444 0
15.22	0 0 0 -0.542568 1.19212 0
15.24	0 0 0 -0.553601 1.1686 0
15.26	0 0 0 -0.564121 1.14396 0
15.28	0 0 0 -0.574138 1.11826 0
15.3	0 0 0 -0.583669 1.09157 0
15.32	0 0 0 -0.592729 1.06396 0
15.34	0 0 0 -0.601341 1.03552 0
15.36	0 0 0 -0.609529 1.00631 0
15.38	0 0 0 -0.617321 0.976425 0
15.4	0 0 0 -0.624746 0.945933 0
15.42	0 0 0 -0.63184 0.914916 0
15.44	0 0 0 -0.638639 0.883454 0
15.46	0 0 0 -0.645184 0.851623 0
15.48	0 0 0 -0.651517 0.819499 0
15.5	0 0 0 -0.657686 0.787158 0
15.52	0 0 0 -0.663737 0.75467 0
15.54	0 0 0 -0.669723 0.722102 0
15.56	0 0 0 -0.675695 0.68952 0
15.58	0 0 0 -0.681708 0.656982 0
15.6	0 0 0 -0.687819 0.624543 0
15.62	0 0 0 -0.694082 0.592251 0
15.64	0 0 0 -0.700556 0.56015 0
15.66	0 0 0 -0.707296 0.528277 0
15.68	0 0 0 -0.714358 0.496661 0
15.7	0 0 0 -0.721796 0.465326 0
15.72	0 0 0 -0.72966 0.434287 0
15.74	0 0 0 -0.738 0.403555 0
15.76	0 0 0 -0.746857 0.373131 0
15.78	0 0 0 -0.756273 0.343012 0
15.8	0 0 0 -0.766279 0.313188 0
15.82	0 0 0 -0.776903 0.283644 0
15.84	0 0 0 -0.788164 0.254361 0
15.86	0 0 0 -0.800076 0.225315 0
15.88	0 0 0 -0.812641 0.19648 0
15.9	0 0 0 -0.825856 0.167829 0
15.92	0 0 0 -0.839709 0.139331 0
15.94	0 0 0 -0.854178 0.110959 0
15.96	0 0 0 -0.869235 0.0826837 0
15.98	0 0 0 -0.884841 0.0544802 0
16	0 0 0 -0.900952 0.0263247 0
16.02	0 0 0 -0.917517 -0.00180284 0
16.04	0 0 0 -0.934476 -0.0299189 0
16.06	0 0 0 -0.951764 -0.0580355 0
16.08	0 0 0 -0.969313 -0.0861605 0
16.1	0 0 0 -0.987048 -0.114297 0
16.12	0 0 0 -1.00489 -0.142443 0
16.14	0 0 0 -1.02276 -0.170591 0
16.16	0 0 0 -1.04056 -0.198732 0
16.18	0 0 0 -1.05823 -0.226848 0
16.2	0 0 0 -1.07565 -0.254919 0
16.22	0 0 0 -1.09276 -0.282922 0
16.24	0 0 0 -1.10946 -0.310827 0
16.26	0 0 0 -1.12566 -0.338603 0
16.28	0 0 0 -1.14127 -0.366215 0
16.3	0 0 0 -1.15621 -0.393625 0
16.32	0 0 0 -1.17039 -0.420792 0
16.34	0 0 0 -1.18374 -0.447674 0
16.36	0 0 0 -1.19616 -0.474226 0
16.38	0 0 0 -1.2076 -0.500402 0
16.4	0 0 0 -1.21796 -0.526155 0
16.42	0 0 0 -1.2272 -0.551438 0
16.44	0 0 0 -1.23523 -0.576203 0
16.46	0 0 0 -1.242 -0.600401 0
16.48	0 0 0 -1.24746 -0.623986 0
16.5	0 0 0 -1.25155 -0.64691 0
16.52	0 0 0 -1.25423 -0.669127 0
16.54	0 0 0 -1.25545 -0.690594 0
16.56	0 0 0 -1.25519 -0.711266 0
16.58	0 0 0 -1.25341 -0.731105 0
16.6	0 0 0 -1.25009 -0.75007 0
16.62	0 0 0 -1.24521 -0.768126 0
16.64	0 0 0 -1.23876 -0.78524 0
16.66	0 0 0 -1.23073 -0.801381 0
16.68	0 0 0 -1.22113 -0.816524 0
16.7	0 0 0 -1.20996 -0.830643 0
16.72	0 0 0 -1.19722 -0.843719 0
16.74	0 0 0 -1.18295 -0.855737 0
16.76	0 0 0 -1.16715 -0.866684 0
16.78	0 0 0 -1.14987 -0.876553 0
16.8	0 0 0 -1.13113 -0.885339 0
16.82	0 0 0 -1.11097 -0.893045 0
16.84	0 0 0 -1.08943 -0.899674 0
16.86	0 0 0 -1.06657 -0.905237 0
16.88	0 0 0 -1.04243 -0.909749 0
16.9	0 0 0 -1.01708 -0.913228 0
16.92	0 0 0 -0.990574 -0.915698 0
16.94	0 0 0 -0.962974 -0.917188 0
16.96	0 0 0 -0.93435 -0.91773 0
16.98	0 0 0 -0.904769 -0.917362 0
17	0 0 0 -0.874305 -0.916126 0
17.02	0 0 0 -0.843031 -0.914069 0
17.04	0 0 0 -0.811021 -0.911241 0
17.06	0 0 0 -0.778351 -0.907696 0
17.08	0 0 0 -0.745096 -0.903495 0
17.1	0 0 0 -0.711332 -0.8987 0
17.12	0 0 0 -0.677132 -0.893376 0
17.14	0 0 0 -0.642569 -0.887595 0
17.16	0 0 0 -0.607714 -0.881427 0
17.18	0 0 0 -0.572634 -0.874949 0
17.2	0 0 0 -0.537394 -0.868239 0
17.22	0 0 0 -0.502054 -0.861375 0
17.24	0 0 0 -0.46667 -0.85444 0
17.26	0 0 0 -0.431291 -0.847516 0
17.28	0 0 0 -0.395963 -0.840684 0
17.3	0 0 0 -0.360724 -0.834027 0
17.32	0 0 0 -0.325606 -0.827626 0
17.34	0 0 0 -0.290633 -0.82156 0
17.36	0 0 0 -0.255821 -0.815906 0
17.38	0 0 0 -0.221182 -0.810736 0
17.4	0 0 0 -0.186715 -0.80612 0
17.42	0 0 0 -0.152417 -0.80212 0
17.44	0 0 0 -0.118274 -0.798792 0
17.46	0 0 0 -0.0842688 -0.796186 0
17.48	0 0 0 -0.050376 -0.794341 0
17.5	0 0 0 -0.0165672 -0.793289 0
17.52	0 0 0 0.01719 -0.793052 0
17.54	0 0 0 0.0509299 -0.79364 0
17.56	0 0 0 0.0846877 -0.795056 0
17.58	0 0 0 0.118498 -0.797289 0
17.6	0 0 0 0.152393 -0.800319 0
17.62	0 0 0 0.186402 -0.804116 0
17.64	0 0 0 0.22055 -0.808642 0
17.66	0 0 0 0.254856 -0.813848 0
17.68	0 0 0 0.289332 -0.819678 0
17.7	0 0 0 0.323984 -0.82607 0
17.72	0 0 0 0.35881 -0.832955 0
17.74	0 0 0 0.3938 -0.84026 0
17.76	0 0 0 0.428938 -0.847907 0
17.78	0 0 0 0.464198 -0.855815 0
17.8	0 0 0 0.499548 -0.8639 0
17.82	0 0 0 0.534948 -0.872078 0
17.84	0 0 0 0.570352 -0.880263 0
17.86	0 0 0 0.605708 -0.88837 0
17.88	0 0 0 0.640958 -0.896312 0
17.9	0 0 0 0.676038 -0.904006 0
17.92	0 0 0 0.710882 -0.911368 0
17.94	0 0 0 0.745416 -0.918318 0
17.96	0 0 0 0.779567 -0.924776 0
17.98	0 0 0 0.813258 -0.930667 0
18	0 0 0 0.846408 -0.935916 0
18.02	0 0 0 0.878937 -0.940455 0
18.04	0 0 0 0.910764 -0.944217 0
18.06	0 0 0 0.941806 -0.94714 0
18.08	0 0 0 0.971982 -0.949165 0
18.1	0 0 0 1.00121 -0.950238 0
18.12	0 0 0 1.02941 -0.950308 0
18.14	0 0 0 1.05651 -0.949332 0
18.16	0 0 0 1.08244 -0.947267 0
18.18	0 0 0 1.10711 -0.944078 0
18.2	0 0 0 1.13046 -0.939735 0
18.22	0 0 0 1.15242 -0.934211 0
18.24	0 0 0 1.17294 -0.927484 0
18.26	0 0 0 1.19196 -0.91954 0
18.28	0 0 0 1.20942 -0.910367 0
18.3	0 0 0 1.22529 -0.899959 0
18.32	0 0 0 1.23951 -0.888316 0
18.34	0 0 0 1.25205 -0.87544 0
18.36	0 0 0 1.26289 -0.861341 0
18.38	0 0 0 1.27199 -0.846032 0
18.4	0 0 0 1.27935 -0.829532 0
18.42	0 0 0 1.28496 -0.811863 0
18.44	0 0 0 1.2888 -0.793052 0
18.46	0 0 0 1.29088 -0.77313 0
18.48	0 0 0 1.29121 -0.752132 0
18.5	0 0 0 1.28982 -0.730097 0
18.52	0 0 0 1.28671 -0.707067 0
18.54	0 0 0 1.28193 -0.683087 0
18.56	0 0 0 1.2755 -0.658205 0
18.58	0 0 0 1.26748 -0.632471 0
18.6	0 0 0 1.25791 -0.605939 0
18.62	0 0 0 1.24685 -0.578663 0
18.64	0 0 0 1.23436 -0.5507 0
18.66	0 0 0 1.22051 -0.522105 0
18.68	0 0 0 1.20538 -0.492938 0
18.7	0 0 0 1.18904 -0.463255 0
18.72	0 0 0 1.17158 -0.433115 0
18.74	0 0 0 1.1531 -0.402573 0
18.76	0 0 0 1.13368 -0.371686 0
18.78	0 0 0 1.11342 -0.340508 0
18.8	0 0 0 1.09243 -0.309089 0
18.82	0 0 0 1.07081 -0.277477 0
18.84	0 0 0 1.04868 -0.245718 0
18.86	0 0 0 1.02613 -0.213853 0
18.88	0 0 0 1.00327 -0.181917 0
18.9	0 0 0 0.980236 -0.149943 0
18.92	0 0 0 0.95712 -0.117954 0
18.94	0 0 0 0.934037 -0.0859696 0
18.96	0 0 0 0.911095 -0.0540031 0
18.98	0 0 0 0.888401 -0.0220594 0
19	0 0 0 0.866055 0.00986372 0
19.02	0 0 0 0.844154 0.0417758 0
19.04	0 0 0 0.822788 0.0736939 0
19.06	0 0 0 0.802042 0.105643 0
19.08	0 0 0 0.781988 0.137653 0
19.1	0 0 0 0.762691 0.169764 0
19.12	0 0 0 0.744207 0.202017 0
19.14	0 0 0 0.726575 0.234461 0
19.16	0 0 0 0.709828 0.267144 0
19.18	0 0 0 0.69398 0.300118 0
19.2	0 0 0 0.679037 0.333432 0
19.22	0 0 0 0.66499 0.367134 0
19.24	0 0 0 0.651817 0.401264 0
19.26	0 0 0 0.639485 0.43586 0
19.28	0 0 0 0.627953 0.470947 0
19.3	0 0 0 0.617168 0.506544 0
19.32	0 0 0 0.607071 0.542657 0
19.34	0 0 0 0.597598 0.579281 0
19.36	0 0 0 0.588678 0.616401 0
19.38	0 0 0 0.580241 0.653988 0
19.4	0 0 0 0.572211 0.692001 0
19.42	0 0 0 0.564514 0.730391 0
19.44	0 0 0 0.557078 0.769096 0
19.46	0 0 0 0.54983 0.808043 0
19.48	0 0 0 0.542701 0.847154 0
19.5	0 0 0 0.535622 0.88634 0
19.52	0 0 0 0.52853 0.925505 0
19.54	0 0 0 0.521364 0.964549 0
19.56	0 0 0 0.514068 1.00336 0
19.58	0 0 0 0.506588 1.04184 0
19.6	0 0 0 0.498876 1.07986 0
19.62	0 0 0 0.490887 1.11731 0
19.64	0 0 0 0.48258 1.15408 0
19.66	0 0 0 0.473918 1.19003 0
19.68	0 0 0 0.464869 1.22506 0
19.7	0 0 0 0.455405 1.25905 0
19.72	0 0 0 0.4455 1.29188 0
19.74	0 0 0 0.435133 1.32343 0
19.76	0 0 0 0.424289 1.35359 0
19.78	0 0 0 0.412954 1.38226 0
19.8	0 0 0 0.401118 1.40934 0
19.82	0 0 0 0.388776 1.43472 0
19.84	0 0 0 0.375923 1.4583 0
19.86	0 0 0 0.362562 1.48001 0
19.88	0 0 0 0.348696 1.49976 0
19.9	0 0 0 0.334331 1.51748 0
19.92	0 0 0 0.319477 1.53309 0
19.94	0 0 0 0.304146 1.54654 0
19.96	0 0 0 0.288354 1.55777 0
19.98	0 0 0 0.272117 1.56674 0
20	0 0 0 0.255454 1.57341 0
20.02	0 0 0 0.238388 1.57776 0
20.04	0 0 0 0.220941 1.57976 0
20.06	0 0 0 0.203137 1.5794 0
20.08	0 0 0 0.185005 1.57669 0
20.1	0 0 0 0.166569 1.57163 0
20.12	0 0 0 0.14786 1.56423 0
20.14	0 0 0 0.128906 1.55453 0
20.16	0 0 0 0.109738 1.54255 0
20.18	0 0 0 0.0903837 1.52834 0
20.2	0 0 0 0.0708747 1.51194 0
20.22	0 0 0 0.0512404 1.49343 0
20.24	0 0 0 0.0315098 1.47287 0
20.26	0 0 0 0.0117114 1.45032 0
20.28	0 0 0 -0.00812743 1.42589 0
20.3	0 0 0 -0.0279808 1.39966 0
20.32	0 0 0 -0.0478245 1.37172 0
20.34	0 0 0 -0.0676362 1.34218 0
20.36	0 0 0 -0.087396 1.31115 0
20.38	0 0 0 -0.107087 1.27875 0
20.4	0 0 0 -0.126694 1.2451 0
20.42	0 0 0 -0.146206 1.21032 0
20.44	0 0 0 -0.165617 1.17453 0
20.46	0 0 0 -0.184922 1.13788 0
20.48	0 0 0 -0.204124 1.10049 0
20.5	0 0 0 -0.223227 1.06249 0
20.52	0 0 0 -0.242244 1.02403 0
20.54	0 0 0 -0.26119 0.985227 0
20.56	0 0 0 -0.280088 0.946224 0
20.58	0 0 0 -0.298966 0.907147 0
20.6	0 0 0 -0.317859 0.86812 0
20.62	0 0 0 -0.336808 0.829264 0
20.64	0 0 0 -0.355861 0.790691 0
20.66	0 0 0 -0.375072 0.752507 0
20.68	0 0 0 -0.394502 0.714808 0
20.7	0 0 0 -0.414215 0.677679 0
20.72	0 0 0 -0.434283 0.641193 0
20.74	0 0 0 -0.454781 0.605409 0
20.76	0 0 0 -0.475784 0.570372 0
20.78	0 0 0 -0.497371 0.536112 0
20.8	0 0 0 -0.519617 0.502642 0
20.82	0 0 0 -0.542593 0.469959 0
20.84	0 0 0 -0.566367 0.438047 0
20.86	0 0 0 -0.590993 0.406875 0
20.88	0 0 0 -0.616518 0.376397 0
20.9	0 0 0 -0.642974 0.34656 0
20.92	0 0 0 -0.670378 0.317302 0
20.94	0 0 0 -0.698731 0.288555 0
20.96	0 0 0 -0.728018 0.26025 0
20.98	0 0 0 -0.758207 0.232318 0
21	0 0 0 -0.789251 0.204692 0
21.02	0 0 0 -0.821086 0.177308 0
21.04	0 0 0 -0.853636 0.150109 0
21.06	0 0 0 -0.886812 0.123046 0
21.08	0 0 0 -0.920513 0.0960745 0
21.1	0 0 0 -0.954628 0.0691609 0
21.12	0 0 0 -0.98904 0.0422782 0
21.14	0 0 0 -1.02362 0.0154079 0
21.16	0 0 0 -1.05825 -0.0114607 0
21.18	0 0 0 -1.09277 -0.0383307 0
21.2	0 0 0 -1.12707 -0.0651982 0
21.22	0 0 0 -1.16099 -0.0920526 0
21.24	0 0 0 -1.1944 -0.118877 0
21.26	0 0 0 -1.22715 -0.14565 0
21.28	0 0 0 -1.2591 -0.172343 0
21.3	0 0 0 -1.29012 -0.198925 0
21.32	0 0 0 -1.32006 -0.22536 0
21.34	0 0 0 -1.34879 -0.251609 0
21.36	0 0 0 -1.37619 -0.27763 0
21.38	0 0 0 -1.40213 -0.303378 0
21.4	0 0 0 -1.42648 -0.328806 0
21.42	0 0 0 -1.44913 -0.353866 0
21.44	0 0 0 -1.46998 -0.37851 0
21.46	0 0 0 -1.48891 -0.402688 0
21.48	0 0 0 -1.50584 -0.426348 0
21.5	0 0 0 -1.52067 -0.449443 0
21.52	0 0 0 -1.53333 -0.471921 0
21.54	0 0 0 -1.54374 -0.493736 0
21.56	0 0 0 -1.55184 -0.514839 0
21.58	0 0 0 -1.55758 -0.535186 0
21.6	0 0 0 -1.56091 -0.554733 0
21.62	0 0 0 -1.56178 -0.57344 0
21.64	0 0 0 -1.56019 -0.591267 0
21.66	0 0 0 -1.5561 -0.608178 0
21.68	0 0 0 -1.54951 -0.624143 0
21.7	0 0 0 -1.54042 -0.63913 0
21.72	0 0 0 -1.52885 -0.653116 0
21.74	0 0 0 -1.5148 -0.666078 0
21.76	0 0 0 -1.49832 -0.677999 0
21.78	0 0 0 -1.47945 -0.688865 0
21.8	0 0 0 -1.45822 -0.698669 0
21.82	0 0 0 -1.4347 -0.707405 0
21.84	0 0 0 -1.40896 -0.715076 0
21.86	0 0 0 -1.38107 -0.721685 0
21.88	0 0 0 -1.3511 -0.727245 0
21.9	0 0 0 -1.31916 -0.73177 0
21.92	0 0 0 -1.28533 -0.735283 0
21.94	0 0 0 -1.24973 -0.737808 0
21.96	0 0 0 -1.21246 -0.739379 0
21.98	0 0 0 -1.17363 -0.740032 0
22	0 0 0 -1.13337 -0.73981 0
22.02	0 0 0 -1.0918 -0.738761 0
22.04	0 0 0 -1.04904 -0.73694 0
22.06	0 0 0 -1.00523 -0.734405 0
22.08	0 0 0 -0.960493 -0.731222 0
22.1	0 0 0 -0.914968 -0.72746 0
22.12	0 0 0 -0.868783 -0.723197 0
22.14	0 0 0 -0.822069 -0.718514 0
22.16	0 0 0 -0.774955 -0.713496 0
22.18	0 0 0 -0.727564 -0.708237 0
22.2	0 0 0 -0.680016 -0.702833 0
22.22	0 0 0 -0.632423 -0.697387 0
22.24	0 0 0 -0.584893 -0.692004 0
22.26	0 0 0 -0.537519 -0.686794 0
22.28	0 0 0 -0.490388 -0.681871 0
22.3	0 0 0 -0.443572 -0.677351 0
22.32	0 0 0 -0.397131 -0.673351 0
22.34	0 0 0 -0.351106 -0.669988 0
22.36	0 0 0 -0.305525 -0.667377 0
22.38	0 0 0 -0.260396 -0.665629 0
22.4	0 0 0 -0.21571 -0.664849 0
22.42	0 0 0 -0.171439 -0.665131 0
22.44	0 0 0 -0.127541 -0.666558 0
22.46	0 0 0 -0.0839547 -0.669198 0
22.48	0 0 0 -0.0406101 -0.673101 0
22.5	0 0 0 0.00257228 -0.678296 0
22.52	0 0 0 0.0456762 -0.684791 0
22.54	0 0 0 0.0887851 -0.692573 0
22.56	0 0 0 0.131977 -0.701607 0
22.58	0 0 0 0.175323 -0.711838 0
22.6	0 0 0 0.218881 -0.723194 0
22.62	0 0 0 0.262693 -0.735586 0
22.64	0 0 0 0.306789 -0.748914 0
22.66	0 0 0 0.35118 -0.763067 0
22.68	0 0 0 0.395859 -0.777925 0
22.7	0 0 0 0.440806 -0.793365 0
22.72	0 0 0 0.485984 -0.809258 0
22.74	0 0 0 0.531341 -0.825475 0
22.76	0 0 0 0.576814 -0.841883 0
22.78	0 0 0 0.622326 -0.858353 0
22.8	0 0 0 0.667792 -0.874755 0
22.82	0 0 0 0.713117 -0.890963 0
22.84	0 0 0 0.758197 -0.90685 0
22.86	0 0 0 0.802925 -0.922297 0
22.88	0 0 0 0.847185 -0.937185 0
22.9	0 0 0 0.89086 -0.951401 0
22.92	0 0 0 0.933829 -0.964835 0
22.94	0 0 0 0.975968 -0.977383 0
22.96	0 0 0 1.01715 -0.988947 0
22.98	0 0 0 1.05726 -0.999431 0
23	0 0 0 1.09617 -1.00875 0
23.02	0 0 0 1.13376 -1.01682 0
23.04	0 0 0 1.1699 -1.02356 0
23.06	0 0 0 1.20449 -1.0289 0
23.08	0 0 0 1.2374 -1.03278 0
23.1	0 0 0 1.26855 -1.03515 0
23.12	0 0 0 1.29781 -1.03595 0
23.14	0 0 0 1.3251 -1.03513 0
23.16	0 0 0 1.35032 -1.03267 0
23.18	0 0 0 1.37339 -1.02853 0
23.2	0 0 0 1.39424 -1.02269 0
23.22	0 0 0 1.4128 -1.01513 0
23.24	0 0 0 1.42901 -1.00585 0
23.26	0 0 0 1.44281 -0.994843 0
23.28	0 0 0 1.45417 -0.982114 0
23.3	0 0 0 1.46305 -0.967675 0
23.32	0 0 0 1.46943 -0.951547 0
23.34	0 0 0 1.47329 -0.933755 0
23.36	0 0 0 1.47464 -0.914331 0
23.38	0 0 0 1.47347 -0.893313 0
23.4	0 0 0 1.46979 -0.870745 0
23.42	0 0 0 1.46365 -0.846679 0
23.44	0 0 0 1.45507 -0.821167 0
23.46	0 0 0 1.44409 -0.794273 0
23.48	0 0 0 1.43078 -0.766059 0
23.5	0 0 0 1.4152 -0.736596 0
23.52	0 0 0 1.39742 -0.705957 0
23.54	0 0 0 1.37753 -0.674218 0
23.56	0 0 0 1.35562 -0.641459 0
23.58	0 0 0 1.33179 -0.607761 0
23.6	0 0 0 1.30615 -0.573209 0
23.62	0 0 0 1.27883 -0.537886 0
23.64	0 0 0 1.24995 -0.501878 0
23.66	0 0 0 1.21963 -0.465269 0
23.68	0 0 0 1.18803 -0.428143 0
23.7	0 0 0 1.15529 -0.390582 0
23.72	0 0 0 1.12156 -0.352664 0
23.74	0 0 0 1.08699 -0.314465 0
23.76	0 0 0 1.05176 -0.276055 0
23.78	0 0 0 1.01602 -0.237499 0
23.8	0 0 0 0.979941 -0.198855 0
23.82	0 0 0 0.943695 -0.16017 0
23.84	0 0 0 0.907448 -0.121486 0
23.86	0 0 0 0.871371 -0.0828304 0
23.88	0 0 0 0.835628 -0.0442196 0
23.9	0 0 0 0.800382 -0.00565607 0
23.92	0 0 0 0.765788 0.032873 0
23.94	0 0 0 0.731992 0.0713964 0
23.96	0 0 0 0.699129 0.10996 0
23.98	0 0 0 0.66732 0.148626 0
24	0 0 0 0.636665 0.187474 0
24.02	0 0 0 0.607246 0.226597 0
24.04	0 0 0 0.579117 0.2661 0
24.06	0 0 0 0.552306 0.306095 0
24.08	0 0 0 0.526814 0.346695 0
24.1	0 0 0 0.502611 0.388011 0
24.12	0 0 0 0.479642 0.430138 0
24.14	0 0 0 0.457829 0.473158 0
24.16	0 0 0 0.437075 0.517127 0
24.18	0 0 0 0.417272 0.562079 0
24.2	0 0 0 0.398302 0.608017 0
24.22	0 0 0 0.380048 0.654919 0
24.24	0 0 0 0.362392 0.702734 0
24.26	0 0 0 0.345223 0.75139 0
24.28	0 0 0 0.328439 0.80079 0
