1.9	0 0 0 -0.0841467 1.0018 0
1.92	0 0 0 -0.10414 1.00214 0
1.94	0 0 0 -0.12413 1.00245 0
1.96	0 0 0 -0.144115 1.00273 0
1.98	0 0 0 -0.164092 1.00295 0
2	0 0 0 -0.184059 1.00311 0
2.02	0 0 0 -0.204012 1.00319 0
2.04	0 0 0 -0.223946 1.00317 0
2.06	0 0 0 -0.243855 1.00305 0
2.08	0 0 0 -0.263734 1.00281 0
2.1	0 0 0 -0.283576 1.00242 0
2.12	0 0 0 -0.303371 1.00186 0
2.14	0 0 0 -0.323113 1.00113 0
2.16	0 0 0 -0.342791 1.00021 0
2.18	0 0 0 -0.362395 0.999062 0
2.2	0 0 0 -0.381913 0.997681 0
2.22	0 0 0 -0.401333 0.996045 0
2.24	0 0 0 -0.420643 0.994135 0
2.26	0 0 0 -0.439829 0.991933 0
2.28	0 0 0 -0.458877 0.989419 0
2.3	0 0 0 -0.477772 0.986577 0
2.32	0 0 0 -0.4965 0.983388 0
2.34	0 0 0 -0.515045 0.979836 0
2.36	0 0 0 -0.53339 0.975906 0
2.38	0 0 0 -0.551521 0.971582 0
2.4	0 0 0 -0.56942 0.96685 0
2.42	0 0 0 -0.587071 0.961697 0
2.44	0 0 0 -0.604458 0.956112 0
2.46	0 0 0 -0.621565 0.950084 0
2.48	0 0 0 -0.638375 0.943602 0
2.5	0 0 0 -0.654873 0.936659 0
2.52	0 0 0 -0.671044 0.929248 0
2.54	0 0 0 -0.686873 0.921362 0
2.56	0 0 0 -0.702344 0.912998 0
2.58	0 0 0 -0.717445 0.904152 0
2.6	0 0 0 -0.732163 0.894823 0
2.62	0 0 0 -0.746485 0.885011 0
2.64	0 0 0 -0.7604 0.874716 0
2.66	0 0 0 -0.773898 0.863941 0
2.68	0 0 0 -0.786969 0.85269 0
2.7	0 0 0 -0.799605 0.840967 0
2.72	0 0 0 -0.811799 0.82878 0
2.74	0 0 0 -0.823545 0.816135 0
2.76	0 0 0 -0.834838 0.80304 0
2.78	0 0 0 -0.845674 0.789507 0
2.8	0 0 0 -0.856051 0.775545 0
2.82	0 0 0 -0.865969 0.761167 0
2.84	0 0 0 -0.875427 0.746385 0
2.86	0 0 0 -0.884427 0.731213 0
2.88	0 0 0 -0.892972 0.715664 0
2.9	0 0 0 -0.901067 0.699754 0
2.92	0 0 0 -0.908716 0.683499 0
2.94	0 0 0 -0.915928 0.666914 0
2.96	0 0 0 -0.922709 0.650016 0
2.98	0 0 0 -0.92907 0.632822 0
3	0 0 0 -0.93502 0.615348 0
3.02	0 0 0 -0.940572 0.597611 0
3.04	0 0 0 -0.945737 0.579629 0
3.06	0 0 0 -0.95053 0.561419 0
3.08	0 0 0 -0.954965 0.542998 0
3.1	0 0 0 -0.959057 0.524382 0
3.12	0 0 0 -0.962823 0.505587 0
3.14	0 0 0 -0.966279 0.486629 0
3.16	0 0 0 -0.969442 0.467524 0
3.18	0 0 0 -0.97233 0.448287 0
3.2	0 0 0 -0.974962 0.428931 0
3.22	0 0 0 -0.977355 0.40947 0
3.24	0 0 0 -0.979528 0.389917 0
3.26	0 0 0 -0.981499 0.370284 0
3.28	0 0 0 -0.983286 0.350581 0
3.3	0 0 0 -0.984909 0.330819 0
3.32	0 0 0 -0.986383 0.311008 0
3.34	0 0 0 -0.987727 0.291156 0
3.36	0 0 0 -0.988956 0.27127 0
3.38	0 0 0 -0.990088 0.251357 0
3.4	0 0 0 -0.991136 0.231423 0
3.42	0 0 0 -0.992114 0.211472 0
3.44	0 0 0 -0.993037 0.19151 0
3.46	0 0 0 -0.993915 0.171539 0
3.48	0 0 0 -0.994758 0.151562 0
3.5	0 0 0 -0.995578 0.131582 0
3.52	0 0 0 -0.99638 0.111599 0
3.54	0 0 0 -0.997172 0.0916148 0
3.56	0 0 0 -0.997959 0.0716303 0
3.58	0 0 0 -0.998743 0.0516457 0
3.6	0 0 0 -0.999527 0.0316611 0
3.62	0 0 0 -1.00031 0.0116765 0
3.64	0 0 0 -1.00109 -0.00830818 0
3.66	0 0 0 -1.00187 -0.0282928 0
3.68	0 0 0 -1.00264 -0.0482771 0
3.7	0 0 0 -1.00339 -0.0682607 0
3.72	0 0 0 -1.00413 -0.0882428 0
3.74	0 0 0 -1.00482 -0.108222 0
3.76	0 0 0 -1.00548 -0.128197 0
3.78	0 0 0 -1.00608 -0.148165 0
3.8	0 0 0 -1.00662 -0.168123 0
3.82	0 0 0 -1.00707 -0.188067 0
3.84	0 0 0 -1.00743 -0.207993 0
3.86	0 0 0 -1.00768 -0.227897 0
3.88	0 0 0 -1.0078 -0.247771 0
3.9	0 0 0 -1.00777 -0.267608 0
3.92	0 0 0 -1.00757 -0.287403 0
3.94	0 0 0 -1.00719 -0.307144 0
3.96	0 0 0 -1.00661 -0.326824 0
3.98	0 0 0 -1.00581 -0.346432 0
4	0 0 0 -1.00476 -0.365957 0
4.02	0 0 0 -1.00346 -0.385386 0
4.04	0 0 0 -1.00187 -0.404709 0
4.06	0 0 0 -0.999987 -0.42391 0
4.08	0 0 0 -0.997786 -0.442978 0
4.1	0 0 0 -0.99525 -0.461896 0
4.12	0 0 0 -0.992361 -0.480651 0
4.14	0 0 0 -0.989102 -0.499226 0
4.16	0 0 0 -0.985458 -0.517608 0
4.18	0 0 0 -0.981414 -0.535778 0
4.2	0 0 0 -0.976955 -0.553723 0
4.22	0 0 0 -0.972068 -0.571425 0
4.24	0 0 0 -0.96674 -0.588868 0
4.26	0 0 0 -0.960963 -0.606036 0
4.28	0 0 0 -0.954724 -0.622915 0
4.3	0 0 0 -0.948017 -0.639487 0
4.32	0 0 0 -0.940834 -0.655738 0
4.34	0 0 0 -0.933169 -0.671653 0
4.36	0 0 0 -0.925017 -0.687219 0
4.38	0 0 0 -0.916377 -0.702421 0
4.4	0 0 0 -0.907246 -0.717247 0
4.42	0 0 0 -0.897623 -0.731684 0
4.44	0 0 0 -0.887511 -0.745722 0
4.46	0 0 0 -0.876911 -0.759351 0
4.48	0 0 0 -0.865827 -0.77256 0
4.5	0 0 0 -0.854265 -0.785342 0
4.52	0 0 0 -0.84223 -0.797691 0
4.54	0 0 0 -0.82973 -0.809598 0
4.56	0 0 0 -0.816775 -0.821061 0
4.58	0 0 0 -0.803373 -0.832076 0
4.6	0 0 0 -0.789536 -0.84264 0
4.62	0 0 0 -0.775276 -0.852752 0
4.64	0 0 0 -0.760606 -0.862413 0
4.66	0 0 0 -0.745539 -0.871624 0
4.68	0 0 0 -0.73009 -0.880389 0
4.7	0 0 0 -0.714274 -0.888711 0
4.72	0 0 0 -0.698107 -0.896595 0
4.74	0 0 0 -0.681604 -0.90405 0
4.76	0 0 0 -0.664784 -0.911082 0
4.78	0 0 0 -0.647662 -0.917702 0
4.8	0 0 0 -0.630255 -0.923918 0
4.82	0 0 0 -0.612582 -0.929744 0
4.84	0 0 0 -0.594659 -0.93519 0
4.86	0 0 0 -0.576504 -0.940271 0
4.88	0 0 0 -0.558134 -0.945001 0
4.9	0 0 0 -0.539565 -0.949395 0
4.92	0 0 0 -0.520815 -0.95347 0
4.94	0 0 0 -0.501898 -0.957241 0
4.96	0 0 0 -0.482832 -0.960725 0
4.98	0 0 0 -0.46363 -0.963941 0
5	0 0 0 -0.444308 -0.966905 0
5.02	0 0 0 -0.424879 -0.969637 0
5.04	0 0 0 -0.405355 -0.972153 0
5.06	0 0 0 -0.38575 -0.974473 0
5.08	0 0 0 -0.366074 -0.976615 0
5.1	0 0 0 -0.346337 -0.978595 0
5.12	0 0 0 -0.32655 -0.980432 0
5.14	0 0 0 -0.30672 -0.982142 0
5.16	0 0 0 -0.286856 -0.983742 0
5.18	0 0 0 -0.266964 -0.985246 0
5.2	0 0 0 -0.247051 -0.986671 0
5.22	0 0 0 -0.22712 -0.988029 0
5.24	0 0 0 -0.207178 -0.989333 0
5.26	0 0 0 -0.187227 -0.990595 0
5.28	0 0 0 -0.167269 -0.991826 0
5.3	0 0 0 -0.147308 -0.993033 0
5.32	0 0 0 -0.127344 -0.994224 0
5.34	0 0 0 -0.10738 -0.995407 0
5.36	0 0 0 -0.0874145 -0.996584 0
5.38	0 0 0 -0.0674491 -0.99776 0
5.4	0 0 0 -0.0474837 -0.998936 0
5.42	0 0 0 -0.0275183 -1.00011 0
5.44	0 0 0 -0.00755279 -1.00129 0
5.46	0 0 0 0.0124127 -1.00245 0
5.48	0 0 0 0.0323781 -1.00361 0
5.5	0 0 0 0.0523429 -1.00475 0
5.52	0 0 0 0.0723065 -1.00587 0
5.54	0 0 0 0.0922677 -1.00695 0
5.56	0 0 0 0.112225 -1.00799 0
5.58	0 0 0 0.132176 -1.00898 0
5.6	0 0 0 0.152117 -1.00989 0
5.62	0 0 0 0.172046 -1.01072 0
5.64	0 0 0 0.191958 -1.01145 0
5.66	0 0 0 0.211848 -1.01206 0
5.68	0 0 0 0.23171 -1.01254 0
5.7	0 0 0 0.251538 -1.01287 0
5.72	0 0 0 0.271323 -1.01303 0
5.74	0 0 0 0.291058 -1.013 0
5.76	0 0 0 0.310734 -1.01276 0
5.78	0 0 0 0.33034 -1.0123 0
5.8	0 0 0 0.349865 -1.01159 0
5.82	0 0 0 0.369298 -1.01061 0
5.84	0 0 0 0.388627 -1.00935 0
5.86	0 0 0 0.407839 -1.00779 0
5.88	0 0 0 0.42692 -1.0059 0
5.9	0 0 0 0.445856 -1.00367 0
5.92	0 0 0 0.464633 -1.00108 0
5.94	0 0 0 0.483235 -0.998111 0
5.96	0 0 0 0.501647 -0.994753 0
5.98	0 0 0 0.519853 -0.990988 0
6	0 0 0 0.537839 -0.986801 0
6.02	0 0 0 0.555587 -0.982178 0
6.04	0 0 0 0.573082 -0.977109 0
6.06	0 0 0 0.590309 -0.971582 0
6.08	0 0 0 0.607251 -0.965586 0
6.1	0 0 0 0.623894 -0.959115 0
6.12	0 0 0 0.640223 -0.95216 0
6.14	0 0 0 0.656222 -0.944716 0
6.16	0 0 0 0.671879 -0.936778 0
6.18	0 0 0 0.687179 -0.928343 0
6.2	0 0 0 0.70211 -0.91941 0
6.22	0 0 0 0.716661 -0.909979 0
6.24	0 0 0 0.73082 -0.90005 0
6.26	0 0 0 0.744577 -0.889626 0
6.28	0 0 0 0.757923 -0.878711 0
6.3	0 0 0 0.77085 -0.86731 0
6.32	0 0 0 0.78335 -0.855429 0
6.34	0 0 0 0.795419 -0.843077 0
6.36	0 0 0 0.807051 -0.830262 0
6.38	0 0 0 0.818243 -0.816994 0
6.4	0 0 0 0.828993 -0.803285 0
6.42	0 0 0 0.839299 -0.789146 0
6.44	0 0 0 0.849162 -0.77459 0
6.46	0 0 0 0.858584 -0.759632 0
6.48	0 0 0 0.867567 -0.744285 0
6.5	0 0 0 0.876116 -0.728566 0
6.52	0 0 0 0.884235 -0.712491 0
6.54	0 0 0 0.891933 -0.696075 0
6.56	0 0 0 0.899216 -0.679336 0
6.58	0 0 0 0.906094 -0.66229 0
6.6	0 0 0 0.912577 -0.644956 0
6.62	0 0 0 0.918676 -0.62735 0
6.64	0 0 0 0.924404 -0.609491 0
6.66	0 0 0 0.929773 -0.591396 0
6.68	0 0 0 0.934799 -0.573082 0
6.7	0 0 0 0.939496 -0.554566 0
6.72	0 0 0 0.943879 -0.535866 0
6.74	0 0 0 0.947965 -0.516996 0
6.76	0 0 0 0.951771 -0.497974 0
6.78	0 0 0 0.955314 -0.478815 0
6.8	0 0 0 0.958612 -0.459532 0
6.82	0 0 0 0.961682 -0.44014 0
6.84	0 0 0 0.964543 -0.420653 0
6.86	0 0 0 0.967212 -0.401082 0
6.88	0 0 0 0.969708 -0.381438 0
6.9	0 0 0 0.972046 -0.361734 0
6.92	0 0 0 0.974246 -0.341977 0
6.94	0 0 0 0.976322 -0.322177 0
6.96	0 0 0 0.978292 -0.302342 0
6.98	0 0 0 0.980171 -0.282479 0
7	0 0 0 0.981972 -0.262593 0
7.02	0 0 0 0.98371 -0.242691 0
7.04	0 0 0 0.985396 -0.222776 0
7.06	0 0 0 0.987042 -0.202851 0
7.08	0 0 0 0.988658 -0.182921 0
7.1	0 0 0 0.990253 -0.162987 0
7.12	0 0 0 0.991834 -0.14305 0
7.14	0 0 0 0.993406 -0.123112 0
7.16	0 0 0 0.994975 -0.103174 0
7.18	0 0 0 0.996542 -0.0832352 0
7.2	0 0 0 0.998109 -0.0632967 0
7.22	0 0 0 0.999676 -0.0433582 0
7.24	0 0 0 1.00124 -0.0234195 0
7.26	0 0 0 1.0028 -0.00348075 0
7.28	0 0 0 1.00435 0.0164581 0
7.3	0 0 0 1.00587 0.0363966 0
7.32	0 0 0 1.00738 0.0563342 0
7.34	0 0 0 1.00884 0.0762698 0
7.36	0 0 0 1.01026 0.0962018 0
7.38	0 0 0 1.01163 0.116128 0
7.4	0 0 0 1.01291 0.136046 0
7.42	0 0 0 1.01412 0.155953 0
7.44	0 0 0 1.01521 0.175843 0
7.46	0 0 0 1.01619 0.195713 0
7.48	0 0 0 1.01704 0.215557 0
7.5	0 0 0 1.01772 0.235367 0
7.52	0 0 0 1.01824 0.255138 0
7.54	0 0 0 1.01856 0.27486 0
7.56	0 0 0 1.01866 0.294524 0
7.58	0 0 0 1.01854 0.314122 0
7.6	0 0 0 1.01816 0.333642 0
7.62	0 0 0 1.01752 0.353073 0
7.64	0 0 0 1.01658 0.372403 0
7.66	0 0 0 1.01533 0.391619 0
7.68	0 0 0 1.01375 0.410709 0
7.7	0 0 0 1.01183 0.429657 0
7.72	0 0 0 1.00953 0.44845 0
7.74	0 0 0 1.00686 0.467074 0
7.76	0 0 0 1.00379 0.485512 0
7.78	0 0 0 1.0003 0.50375 0
7.8	0 0 0 0.996384 0.521772 0
7.82	0 0 0 0.992026 0.539563 0
7.84	0 0 0 0.987214 0.557106 0
7.86	0 0 0 0.981937 0.574387 0
7.88	0 0 0 0.976185 0.59139 0
7.9	0 0 0 0.969949 0.6081 0
7.92	0 0 0 0.963222 0.624503 0
7.94	0 0 0 0.955999 0.640583 0
7.96	0 0 0 0.948275 0.656328 0
7.98	0 0 0 0.940046 0.671724 0
8	0 0 0 0.931312 0.686758 0
8.02	0 0 0 0.922072 0.70142 0
8.04	0 0 0 0.912328 0.715697 0
8.06	0 0 0 0.902081 0.729581 0
8.08	0 0 0 0.891336 0.743062 0
8.1	0 0 0 0.880098 0.756131 0
8.12	0 0 0 0.868374 0.768783 0
8.14	0 0 0 0.856171 0.781012 0
8.16	0 0 0 0.843499 0.792811 0
8.18	0 0 0 0.830367 0.80418 0
8.2	0 0 0 0.816787 0.815114 0
8.22	0 0 0 0.802772 0.825613 0
8.24	0 0 0 0.788333 0.835678 0
8.26	0 0 0 0.773487 0.845309 0
8.28	0 0 0 0.758246 0.854511 0
8.3	0 0 0 0.742628 0.863286 0
8.32	0 0 0 0.726647 0.871641 0
8.34	0 0 0 0.710322 0.879581 0
8.36	0 0 0 0.693668 0.887115 0
8.38	0 0 0 0.676703 0.894251 0
8.4	0 0 0 0.659445 0.901001 0
8.42	0 0 0 0.641912 0.907374 0
8.44	0 0 0 0.624122 0.913383 0
8.46	0 0 0 0.606091 0.919041 0
8.48	0 0 0 0.587839 0.924362 0
8.5	0 0 0 0.569381 0.929361 0
8.52	0 0 0 0.550736 0.934053 0
8.54	0 0 0 0.531919 0.938455 0
8.56	0 0 0 0.512947 0.942583 0
8.58	0 0 0 0.493835 0.946454 0
8.6	0 0 0 0.474599 0.950085 0
8.62	0 0 0 0.455251 0.953495 0
8.64	0 0 0 0.435806 0.9567 0
8.66	0 0 0 0.416276 0.959719 0
8.68	0 0 0 0.396672 0.962568 0
8.7	0 0 0 0.377006 0.965265 0
8.72	0 0 0 0.357287 0.967827 0
8.74	0 0 0 0.337524 0.970271 0
8.76	0 0 0 0.317725 0.972611 0
8.78	0 0 0 0.297898 0.974863 0
8.8	0 0 0 0.278048 0.977041 0
8.82	0 0 0 0.25818 0.979157 0
8.84	0 0 0 0.2383 0.981226 0
8.86	0 0 0 0.21841 0.983256 0
8.88	0 0 0 0.198514 0.985258 0
8.9	0 0 0 0.178614 0.98724 0
8.92	0 0 0 0.158712 0.98921 0
8.94	0 0 0 0.138809 0.991172 0
8.96	0 0 0 0.118905 0.99313 0
8.98	0 0 0 0.099001 0.995088 0
9	0 0 0 0.079097 0.997046 0
9.02	0 0 0 0.059193 0.999003 0
9.04	0 0 0 0.0392888 1.00096 0
9.06	0 0 0 0.0193844 1.0029 0
9.08	0 0 0 -0.000520315 1.00484 0
9.1	0 0 0 -0.020425 1.00675 0
9.12	0 0 0 -0.0403291 1.00864 0
9.14	0 0 0 -0.0602317 1.01049 0
9.16	0 0 0 -0.0801314 1.01229 0
9.18	0 0 0 -0.100026 1.01403 0
9.2	0 0 0 -0.119914 1.0157 0
9.22	0 0 0 -0.13979 1.01727 0
9.24	0 0 0 -0.159652 1.01874 0
9.26	0 0 0 -0.179495 1.02008 0
9.28	0 0 0 -0.199313 1.02128 0
9.3	0 0 0 -0.2191 1.02233 0
9.32	0 0 0 -0.238849 1.02319 0
9.34	0 0 0 -0.258551 1.02386 0
9.36	0 0 0 -0.278199 1.02431 0
9.38	0 0 0 -0.297783 1.02452 0
9.4	0 0 0 -0.317291 1.02448 0
9.42	0 0 0 -0.336714 1.02416 0
9.44	0 0 0 -0.35604 1.02354 0
9.46	0 0 0 -0.375255 1.02261 0
9.48	0 0 0 -0.394347 1.02134 0
9.5	0 0 0 -0.413303 1.01972 0
9.52	0 0 0 -0.432108 1.01773 0
9.54	0 0 0 -0.450748 1.01534 0
9.56	0 0 0 -0.469208 1.01256 0
9.58	0 0 0 -0.487472 1.00935 0
9.6	0 0 0 -0.505527 1.0057 0
9.62	0 0 0 -0.523356 1.00161 0
9.64	0 0 0 -0.540944 0.997052 0
9.66	0 0 0 -0.558275 0.992025 0
9.68	0 0 0 -0.575335 0.986515 0
9.7	0 0 0 -0.592109 0.980515 0
9.72	0 0 0 -0.608583 0.974017 0
9.74	0 0 0 -0.624741 0.967015 0
9.76	0 0 0 -0.640571 0.959504 0
9.78	0 0 0 -0.65606 0.951483 0
9.8	0 0 0 -0.671195 0.942948 0
9.82	0 0 0 -0.685965 0.933901 0
9.84	0 0 0 -0.70036 0.924342 0
9.86	0 0 0 -0.714368 0.914273 0
9.88	0 0 0 -0.727982 0.9037 0
9.9	0 0 0 -0.741193 0.892626 0
9.92	0 0 0 -0.753994 0.88106 0
9.94	0 0 0 -0.76638 0.869008 0
9.96	0 0 0 -0.778347 0.85648 0
9.98	0 0 0 -0.78989 0.843487 0
10	0 0 0 -0.801008 0.830039 0
10.02	0 0 0 -0.8117 0.81615 0
10.04	0 0 0 -0.821965 0.801832 0
10.06	0 0 0 -0.831806 0.7871 0
10.08	0 0 0 -0.841225 0.771969 0
10.1	0 0 0 -0.850227 0.756454 0
10.12	0 0 0 -0.858815 0.740572 0
10.14	0 0 0 -0.866998 0.724341 0
10.16	0 0 0 -0.874783 0.707776 0
10.18	0 0 0 -0.882178 0.690897 0
10.2	0 0 0 -0.889193 0.67372 0
10.22	0 0 0 -0.89584 0.656264 0
10.24	0 0 0 -0.90213 0.638546 0
10.26	0 0 0 -0.908077 0.620586 0
10.28	0 0 0 -0.913694 0.6024 0
10.3	0 0 0 -0.918996 0.584006 0
10.32	0 0 0 -0.923997 0.565422 0
10.34	0 0 0 -0.928715 0.546663 0
10.36	0 0 0 -0.933164 0.527747 0
10.38	0 0 0 -0.937363 0.50869 0
10.4	0 0 0 -0.941329 0.489505 0
10.42	0 0 0 -0.945077 0.470208 0
10.44	0 0 0 -0.948627 0.450812 0
10.46	0 0 0 -0.951995 0.431329 0
10.48	0 0 0 -0.955198 0.411772 0
10.5	0 0 0 -0.958254 0.392151 0
10.52	0 0 0 -0.961179 0.372477 0
10.54	0 0 0 -0.963988 0.352758 0
10.56	0 0 0 -0.966699 0.333002 0
10.58	0 0 0 -0.969324 0.313218 0
10.6	0 0 0 -0.971878 0.29341 0
10.62	0 0 0 -0.974374 0.273585 0
10.64	0 0 0 -0.976824 0.253747 0
10.66	0 0 0 -0.979238 0.233899 0
10.68	0 0 0 -0.981625 0.214046 0
10.7	0 0 0 -0.983994 0.194188 0
10.72	0 0 0 -0.986352 0.174328 0
10.74	0 0 0 -0.988703 0.154467 0
10.76	0 0 0 -0.991051 0.134605 0
10.78	0 0 0 -0.993399 0.114743 0
10.8	0 0 0 -0.995746 0.0948814 0
10.82	0 0 0 -0.998093 0.0750196 0
10.84	0 0 0 -1.00044 0.0551575 0
10.86	0 0 0 -1.00277 0.0352949 0
10.88	0 0 0 -1.00509 0.0154319 0
10.9	0 0 0 -1.00739 -0.00443143 0
10.92	0 0 0 -1.00966 -0.0242946 0
10.94	0 0 0 -1.0119 -0.0441569 0
10.96	0 0 0 -1.01408 -0.0640169 0
10.98	0 0 0 -1.01619 -0.0838728 0
11	0 0 0 -1.01823 -0.103722 0
11.02	0 0 0 -1.02017 -0.123562 0
11.04	0 0 0 -1.02201 -0.143389 0
11.06	0 0 0 -1.02371 -0.163198 0
11.08	0 0 0 -1.02528 -0.182984 0
11.1	0 0 0 -1.02668 -0.20274 0
11.12	0 0 0 -1.02789 -0.222461 0
11.14	0 0 0 -1.02891 -0.242138 0
11.16	0 0 0 -1.0297 -0.261762 0
11.18	0 0 0 -1.03025 -0.281325 0
11.2	0 0 0 -1.03054 -0.300817 0
11.22	0 0 0 -1.03055 -0.320226 0
11.24	0 0 0 -1.03025 -0.339541 0
11.26	0 0 0 -1.02963 -0.35875 0
11.28	0 0 0 -1.02867 -0.37784 0
11.3	0 0 0 -1.02735 -0.396798 0
11.32	0 0 0 -1.02565 -0.41561 0
11.34	0 0 0 -1.02356 -0.434261 0
11.36	0 0 0 -1.02106 -0.452738 0
11.38	0 0 0 -1.01812 -0.471025 0
11.4	0 0 0 -1.01475 -0.489108 0
11.42	0 0 0 -1.01092 -0.506971 0
11.44	0 0 0 -1.00662 -0.524599 0
11.46	0 0 0 -1.00184 -0.541978 0
11.48	0 0 0 -0.996574 -0.559092 0
11.5	0 0 0 -0.990809 -0.575926 0
11.52	0 0 0 -0.98454 -0.592467 0
11.54	0 0 0 -0.977759 -0.608701 0
11.56	0 0 0 -0.970463 -0.624614 0
11.58	0 0 0 -0.962648 -0.640193 0
11.6	0 0 0 -0.954314 -0.655427 0
11.62	0 0 0 -0.94546 -0.670303 0
11.64	0 0 0 -0.936087 -0.684811 0
11.66	0 0 0 -0.926198 -0.698943 0
11.68	0 0 0 -0.915797 -0.712687 0
11.7	0 0 0 -0.90489 -0.726038 0
11.72	0 0 0 -0.893483 -0.738988 0
11.74	0 0 0 -0.881584 -0.751531 0
11.76	0 0 0 -0.869203 -0.763663 0
11.78	0 0 0 -0.85635 -0.77538 0
11.8	0 0 0 -0.843037 -0.786681 0
11.82	0 0 0 -0.829277 -0.797564 0
11.84	0 0 0 -0.815082 -0.808029 0
11.86	0 0 0 -0.800468 -0.818079 0
11.88	0 0 0 -0.785449 -0.827715 0
11.9	0 0 0 -0.770042 -0.836942 0
11.92	0 0 0 -0.754263 -0.845764 0
11.94	0 0 0 -0.738129 -0.854189 0
11.96	0 0 0 -0.721658 -0.862224 0
11.98	0 0 0 -0.704867 -0.869877 0
12	0 0 0 -0.687776 -0.877159 0
12.02	0 0 0 -0.670402 -0.88408 0
12.04	0 0 0 -0.652762 -0.890651 0
12.06	0 0 0 -0.634877 -0.896886 0
12.08	0 0 0 -0.616763 -0.902799 0
12.1	0 0 0 -0.598438 -0.908403 0
12.12	0 0 0 -0.57992 -0.913714 0
12.14	0 0 0 -0.561226 -0.918747 0
